branch	mode	backend	category	language	test	status	exit_code	duration_seconds	command	log
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_private_grow_under_map	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_recycle	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_ro	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_self_maps_shared	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_shared_dev_zero	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_shared_grow_under_map	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_shared_multiple	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_shared_write	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_shared_write_fork	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_short_file	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_write_complex	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mmap_zero_size_fd	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mprotect	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mprotect_heterogenous	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mprotect_none	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mprotect_stack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_after_coalesce	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_grow	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_grow_shared	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_non_page_size	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_overwrite	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_private_grow_under_map	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mremap_shrink	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_msg_trunc	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_msync	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_mtio	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_multiple_pending_signals	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_munmap_discontinuous	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_munmap_segv	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_netlink_mmap_disable	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_no_mask_timeslice	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_numa	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_pause	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_personality	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_poll_sig_race	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ppoll	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_prctl_name	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_prctl_short_name	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_prctl_speculation_ctrl	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_privileged_net_ioctl	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_proc_fds	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_protect_rr_fds	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_prw	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_pthread_condvar_locking	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_pthread_mutex_timedlock	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_pthread_rwlocks	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_quotactl	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_read_large	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_read_nothing	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_read_oversize	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_readdir	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_readlink	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_readlinkat	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_readv	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_recvfrom	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_rename	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_rlimit	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sched_attr	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sched_setaffinity	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sched_setparam	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sched_yield_to_lower_priority	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_scratch_read	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_clone_fail	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_cloning	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_desched	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_kill_exit	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_sigsys_args	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_sigsys_sigtrap	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_sigsys_syscallbuf	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_tsync	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_seccomp_veto_exec	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_self_shebang	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sendfile	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_setgid	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_setgroups	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_setitimer	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_setsid	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_setuid	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shared_exec	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shared_monitor	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shared_offset	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shared_write	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shm	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_shm_unmap	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigaction_old	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigaltstack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigcont	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sighandler_bad_rsp_sigsegv	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sighandler_fork	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sighandler_mask	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigill	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_signal_deferred	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_signal_during_preload_init	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_signal_frame	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_signal_unstoppable	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_signalfd	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigprocmask	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigprocmask_evil	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigprocmask_syscallbuf	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigpwr	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigqueueinfo	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigreturn_reg	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sigtrap	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_simple_threads_stress	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_small_holes	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_splice	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_growth_after_syscallbuf	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_growth_syscallbuf	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_invalid	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_overflow	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_overflow_altstack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stack_overflow_with_guard	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_statx	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
